,Model_ID,Model_Name,Filename
897,NMLCL000976,Layer 5 Continuous Stuttering Nest Basket Cell (5),cSTUT189_L5_NBC_cb87ec754a_0_0
898,NMLCL000977,Layer 5 Continuous Stuttering Neurogliaform Cell (1),cSTUT189_L5_NGC_95430123f5_0_0
899,NMLCL000978,Layer 5 Continuous Stuttering Neurogliaform Cell (2),cSTUT189_L5_NGC_d5718b222e_0_0
900,NMLCL000979,Layer 5 Continuous Stuttering Neurogliaform Cell (3),cSTUT189_L5_NGC_d83e8a122b_0_0
901,NMLCL000980,Layer 5 Continuous Stuttering Neurogliaform Cell (4),cSTUT189_L5_NGC_de4f4a2b62_0_0
902,NMLCL000981,Layer 5 Continuous Stuttering Neurogliaform Cell (5),cSTUT189_L5_NGC_ed87bd926f_0_0
903,NMLCL000982,Layer 6 Continuous Stuttering Large Basket Cell (1),cSTUT189_L6_LBC_040eb0bc59_0_0
904,NMLCL000983,Layer 6 Continuous Stuttering Large Basket Cell (2),cSTUT189_L6_LBC_0f06cad592_0_0
905,NMLCL000984,Layer 6 Continuous Stuttering Large Basket Cell (3),cSTUT189_L6_LBC_1f1d59d3f5_0_0
906,NMLCL000985,Layer 6 Continuous Stuttering Large Basket Cell (4),cSTUT189_L6_LBC_530a402f3f_0_0
907,NMLCL000986,Layer 6 Continuous Stuttering Large Basket Cell (5),cSTUT189_L6_LBC_6e6465f06a_0_0
908,NMLCL000987,Layer 6 Continuous Stuttering Nest Basket Cell (1),cSTUT189_L6_NBC_23c8220f56_0_0
909,NMLCL000988,Layer 6 Continuous Stuttering Nest Basket Cell (2),cSTUT189_L6_NBC_55825b9e30_0_0
910,NMLCL000989,Layer 6 Continuous Stuttering Nest Basket Cell (3),cSTUT189_L6_NBC_63dc8fdbb5_0_0
911,NMLCL000990,Layer 6 Continuous Stuttering Nest Basket Cell (4),cSTUT189_L6_NBC_b88c4c3f75_0_0
912,NMLCL000991,Layer 6 Continuous Stuttering Nest Basket Cell (5),cSTUT189_L6_NBC_df448fd9b1_0_0
913,NMLCL000992,Layer 6 Continuous Stuttering Neurogliaform Cell (1),cSTUT189_L6_NGC_4cb459d73b_0_0
914,NMLCL000993,Layer 6 Continuous Stuttering Neurogliaform Cell (2),cSTUT189_L6_NGC_8e98a9c78c_0_0
915,NMLCL000994,Layer 6 Continuous Stuttering Neurogliaform Cell (3),cSTUT189_L6_NGC_a138b95b10_0_0
916,NMLCL000995,Layer 6 Continuous Stuttering Neurogliaform Cell (4),cSTUT189_L6_NGC_d2971f01cf_0_0
917,NMLCL000996,Layer 6 Continuous Stuttering Neurogliaform Cell (5),cSTUT189_L6_NGC_ed011e4f05_0_0
918,NMLCL000997,Layer 2/3 Delayed Non-accommodating Chandelier Cell (1),dNAC222_L23_ChC_2a16475c82_0_0
919,NMLCL000998,Layer 2/3 Delayed Non-accommodating Chandelier Cell (2),dNAC222_L23_ChC_4587365020_0_0
920,NMLCL000999,Layer 2/3 Delayed Non-accommodating Chandelier Cell (3),dNAC222_L23_ChC_97f4d271eb_0_0
921,NMLCL001000,Layer 2/3 Delayed Non-accommodating Chandelier Cell (4),dNAC222_L23_ChC_9b0e709c9c_0_0
922,NMLCL001001,Layer 2/3 Delayed Non-accommodating Chandelier Cell (5),dNAC222_L23_ChC_cfcfe12e37_0_0
923,NMLCL001002,Layer 2/3 Delayed Non-accommodating Large Basket Cell (1),dNAC222_L23_LBC_19cea46eb3_0_0
924,NMLCL001003,Layer 2/3 Delayed Non-accommodating Large Basket Cell (2),dNAC222_L23_LBC_1b6313448d_0_0
925,NMLCL001004,Layer 2/3 Delayed Non-accommodating Large Basket Cell (3),dNAC222_L23_LBC_3872d55b42_0_0
926,NMLCL001005,Layer 2/3 Delayed Non-accommodating Large Basket Cell (4),dNAC222_L23_LBC_936c35a9e1_0_0
927,NMLCL001006,Layer 2/3 Delayed Non-accommodating Large Basket Cell (5),dNAC222_L23_LBC_df15689e81_0_0
928,NMLCL001007,Layer 2/3 Delayed Non-accommodating Martinotti Cell (1),dNAC222_L23_MC_1490f15199_0_0
929,NMLCL001008,Layer 2/3 Delayed Non-accommodating Martinotti Cell (2),dNAC222_L23_MC_31f333a601_0_0
930,NMLCL001009,Layer 2/3 Delayed Non-accommodating Martinotti Cell (3),dNAC222_L23_MC_55e4a7c88f_0_0
931,NMLCL001010,Layer 2/3 Delayed Non-accommodating Martinotti Cell (4),dNAC222_L23_MC_940ffcbb27_0_0
932,NMLCL001011,Layer 2/3 Delayed Non-accommodating Martinotti Cell (5),dNAC222_L23_MC_b7a2c9d0ae_0_0
933,NMLCL001012,Layer 2/3 Delayed Non-accommodating Nest Basket Cell (1),dNAC222_L23_NBC_2f216c0d74_0_0
934,NMLCL001013,Layer 2/3 Delayed Non-accommodating Nest Basket Cell (2),dNAC222_L23_NBC_46256e0cca_0_0
935,NMLCL001014,Layer 2/3 Delayed Non-accommodating Nest Basket Cell (3),dNAC222_L23_NBC_df01e73cd3_0_0
936,NMLCL001015,Layer 2/3 Delayed Non-accommodating Nest Basket Cell (4),dNAC222_L23_NBC_ec4aba2351_0_0
937,NMLCL001016,Layer 2/3 Delayed Non-accommodating Nest Basket Cell (5),dNAC222_L23_NBC_ed12f3afab_0_0
938,NMLCL001017,Layer 2/3 Delayed Non-accommodating Small Basket Cell (1),dNAC222_L23_SBC_0c85d8e325_0_0
939,NMLCL001018,Layer 2/3 Delayed Non-accommodating Small Basket Cell (2),dNAC222_L23_SBC_48c120ddd5_0_0
940,NMLCL001019,Layer 2/3 Delayed Non-accommodating Small Basket Cell (3),dNAC222_L23_SBC_7b122f5ac9_0_0
941,NMLCL001020,Layer 2/3 Delayed Non-accommodating Small Basket Cell (4),dNAC222_L23_SBC_cf92e1b802_0_0
942,NMLCL001021,Layer 2/3 Delayed Non-accommodating Small Basket Cell (5),dNAC222_L23_SBC_ef99b8a177_0_0
943,NMLCL001022,Layer 4 Delayed Non-accommodating Bitufted Cell (1),dNAC222_L4_BTC_2d64e36d0b_0_0
944,NMLCL001023,Layer 4 Delayed Non-accommodating Bitufted Cell (2),dNAC222_L4_BTC_5612242ada_0_0
945,NMLCL001024,Layer 4 Delayed Non-accommodating Bitufted Cell (3),dNAC222_L4_BTC_627d6addbc_0_0
946,NMLCL001025,Layer 4 Delayed Non-accommodating Bitufted Cell (4),dNAC222_L4_BTC_7345a3c5cd_0_0
947,NMLCL001026,Layer 4 Delayed Non-accommodating Bitufted Cell (5),dNAC222_L4_BTC_e8dd2ca96e_0_0
948,NMLCL001027,Layer 4 Delayed Non-accommodating Chandelier Cell (1),dNAC222_L4_ChC_5e109d198d_0_0
949,NMLCL001028,Layer 4 Delayed Non-accommodating Chandelier Cell (2),dNAC222_L4_ChC_7a1b7e3c70_0_0
950,NMLCL001029,Layer 4 Delayed Non-accommodating Chandelier Cell (3),dNAC222_L4_ChC_9060a4c27e_0_0
951,NMLCL001030,Layer 4 Delayed Non-accommodating Chandelier Cell (4),dNAC222_L4_ChC_9b41babcdb_0_0
952,NMLCL001031,Layer 4 Delayed Non-accommodating Chandelier Cell (5),dNAC222_L4_ChC_a3c657441e_0_0
953,NMLCL001032,Layer 4 Delayed Non-accommodating Large Basket Cell (1),dNAC222_L4_LBC_3530c2c05e_0_0
954,NMLCL001033,Layer 4 Delayed Non-accommodating Large Basket Cell (2),dNAC222_L4_LBC_992411393b_0_0
955,NMLCL001034,Layer 4 Delayed Non-accommodating Large Basket Cell (3),dNAC222_L4_LBC_a6205ed0df_0_0
956,NMLCL001035,Layer 4 Delayed Non-accommodating Large Basket Cell (4),dNAC222_L4_LBC_f0975c96e7_0_0
957,NMLCL001036,Layer 4 Delayed Non-accommodating Large Basket Cell (5),dNAC222_L4_LBC_f6a71a338d_0_0
958,NMLCL001037,Layer 4 Delayed Non-accommodating Martinotti Cell (1),dNAC222_L4_MC_29457dde26_0_0
959,NMLCL001038,Layer 4 Delayed Non-accommodating Martinotti Cell (2),dNAC222_L4_MC_2eb83e1eed_0_0
960,NMLCL001039,Layer 4 Delayed Non-accommodating Martinotti Cell (3),dNAC222_L4_MC_3110386c07_0_0
961,NMLCL001040,Layer 4 Delayed Non-accommodating Martinotti Cell (4),dNAC222_L4_MC_8a4a02932c_0_0
962,NMLCL001041,Layer 4 Delayed Non-accommodating Martinotti Cell (5),dNAC222_L4_MC_f8c62d11b0_0_0
963,NMLCL001042,Layer 4 Delayed Non-accommodating Nest Basket Cell (1),dNAC222_L4_NBC_0dd32b6386_0_0
964,NMLCL001043,Layer 4 Delayed Non-accommodating Nest Basket Cell (2),dNAC222_L4_NBC_4cad2587d3_0_0
965,NMLCL001044,Layer 4 Delayed Non-accommodating Nest Basket Cell (3),dNAC222_L4_NBC_695ce74c39_0_0
966,NMLCL001045,Layer 4 Delayed Non-accommodating Nest Basket Cell (4),dNAC222_L4_NBC_aa36da75a3_0_0
967,NMLCL001046,Layer 4 Delayed Non-accommodating Nest Basket Cell (5),dNAC222_L4_NBC_c61eec6aeb_0_0
968,NMLCL001047,Layer 4 Delayed Non-accommodating Small Basket Cell (1),dNAC222_L4_SBC_1bad5bb92b_0_0
969,NMLCL001048,Layer 4 Delayed Non-accommodating Small Basket Cell (2),dNAC222_L4_SBC_799e027057_0_0
970,NMLCL001049,Layer 4 Delayed Non-accommodating Small Basket Cell (3),dNAC222_L4_SBC_9995bf5c97_0_0
971,NMLCL001050,Layer 4 Delayed Non-accommodating Small Basket Cell (4),dNAC222_L4_SBC_dcee829578_0_0
972,NMLCL001051,Layer 4 Delayed Non-accommodating Small Basket Cell (5),dNAC222_L4_SBC_f48f4f7670_0_0
973,NMLCL001052,Layer 5 Delayed Non-accommodating Chandelier Cell (1),dNAC222_L5_ChC_03143d1e9b_0_0
974,NMLCL001053,Layer 5 Delayed Non-accommodating Chandelier Cell (2),dNAC222_L5_ChC_13b6218d56_0_0
975,NMLCL001054,Layer 5 Delayed Non-accommodating Chandelier Cell (3),dNAC222_L5_ChC_2f130a9db3_0_0
976,NMLCL001055,Layer 5 Delayed Non-accommodating Chandelier Cell (4),dNAC222_L5_ChC_6493f67bad_0_0
977,NMLCL001056,Layer 5 Delayed Non-accommodating Chandelier Cell (5),dNAC222_L5_ChC_75c658c9b8_0_0
978,NMLCL001057,Layer 5 Delayed Non-accommodating Large Basket Cell (1),dNAC222_L5_LBC_0ffcc91920_0_0
979,NMLCL001058,Layer 5 Delayed Non-accommodating Large Basket Cell (2),dNAC222_L5_LBC_58bb1b2407_0_0
980,NMLCL001059,Layer 5 Delayed Non-accommodating Large Basket Cell (3),dNAC222_L5_LBC_93c04dc3d5_0_0
981,NMLCL001060,Layer 5 Delayed Non-accommodating Large Basket Cell (4),dNAC222_L5_LBC_99ab75ea98_0_0
982,NMLCL001061,Layer 5 Delayed Non-accommodating Large Basket Cell (5),dNAC222_L5_LBC_f906bb679c_0_0
983,NMLCL001062,Layer 5 Delayed Non-accommodating Martinotti Cell (1),dNAC222_L5_MC_7eeb7cff0f_0_0
984,NMLCL001063,Layer 5 Delayed Non-accommodating Martinotti Cell (2),dNAC222_L5_MC_8a4a02932c_0_0
985,NMLCL001064,Layer 5 Delayed Non-accommodating Martinotti Cell (3),dNAC222_L5_MC_9935c06ba6_0_0
986,NMLCL001065,Layer 5 Delayed Non-accommodating Martinotti Cell (4),dNAC222_L5_MC_bf2b2fbcbf_0_0
987,NMLCL001066,Layer 5 Delayed Non-accommodating Martinotti Cell (5),dNAC222_L5_MC_c135727743_0_0
988,NMLCL001067,Layer 5 Delayed Non-accommodating Small Basket Cell (1),dNAC222_L5_SBC_365080b27f_0_0
989,NMLCL001068,Layer 5 Delayed Non-accommodating Small Basket Cell (2),dNAC222_L5_SBC_513d1f1596_0_0
990,NMLCL001069,Layer 5 Delayed Non-accommodating Small Basket Cell (3),dNAC222_L5_SBC_64157b3c40_0_0
991,NMLCL001070,Layer 5 Delayed Non-accommodating Small Basket Cell (4),dNAC222_L5_SBC_655c77b594_0_0
992,NMLCL001071,Layer 5 Delayed Non-accommodating Small Basket Cell (5),dNAC222_L5_SBC_e37bc9bae0_0_0
993,NMLCL001072,Layer 6 Delayed Non-accommodating Chandelier Cell (1),dNAC222_L6_ChC_9060a4c27e_0_0
994,NMLCL001073,Layer 6 Delayed Non-accommodating Chandelier Cell (2),dNAC222_L6_ChC_ac94876fe9_0_0
995,NMLCL001074,Layer 6 Delayed Non-accommodating Chandelier Cell (3),dNAC222_L6_ChC_df66841015_0_0
996,NMLCL001075,Layer 6 Delayed Non-accommodating Chandelier Cell (4),dNAC222_L6_ChC_dfe3a6b301_0_0
997,NMLCL001076,Layer 6 Delayed Non-accommodating Chandelier Cell (5),dNAC222_L6_ChC_feef7b2013_0_0
998,NMLCL001077,Layer 6 Delayed Non-accommodating Small Basket Cell (1),dNAC222_L6_SBC_1404bc18ce_0_0
999,NMLCL001078,Layer 6 Delayed Non-accommodating Small Basket Cell (2),dNAC222_L6_SBC_194972ee43_0_0
1000,NMLCL001079,Layer 6 Delayed Non-accommodating Small Basket Cell (3),dNAC222_L6_SBC_846dc20ea0_0_0
1001,NMLCL001080,Layer 6 Delayed Non-accommodating Small Basket Cell (4),dNAC222_L6_SBC_f2d2498fe5_0_0
1002,NMLCL001081,Layer 6 Delayed Non-accommodating Small Basket Cell (5),dNAC222_L6_SBC_fb9380858b_0_0
1003,NMLCL001082,Layer 2/3 Delayed Stuttering Bipolar Cell (1),dSTUT214_L23_BP_5a18c05889_0_0
1004,NMLCL001083,Layer 2/3 Delayed Stuttering Bipolar Cell (2),dSTUT214_L23_BP_5f35d83447_0_0
1005,NMLCL001084,Layer 2/3 Delayed Stuttering Bipolar Cell (3),dSTUT214_L23_BP_90ce41b9ce_0_0
1006,NMLCL001085,Layer 2/3 Delayed Stuttering Bipolar Cell (4),dSTUT214_L23_BP_ed3c32ad7e_0_0
1007,NMLCL001086,Layer 2/3 Delayed Stuttering Bipolar Cell (5),dSTUT214_L23_BP_f03ecc7752_0_0
1008,NMLCL001087,Layer 4 Delayed Stuttering Bipolar Cell (1),dSTUT214_L4_BP_0b51bbc21b_0_0
1009,NMLCL001088,Layer 4 Delayed Stuttering Bipolar Cell (2),dSTUT214_L4_BP_a62582b74c_0_0
1010,NMLCL001089,Layer 4 Delayed Stuttering Bipolar Cell (3),dSTUT214_L4_BP_a8b6abe396_0_0
1011,NMLCL001090,Layer 4 Delayed Stuttering Bipolar Cell (4),dSTUT214_L4_BP_af68a93e57_0_0
1012,NMLCL001091,Layer 4 Delayed Stuttering Bipolar Cell (5),dSTUT214_L4_BP_b88746aff4_0_0
1013,NMLCL001092,Layer 4 Delayed Stuttering Large Basket Cell (1),dSTUT214_L4_LBC_057a5b90cc_0_0
1014,NMLCL001093,Layer 4 Delayed Stuttering Large Basket Cell (2),dSTUT214_L4_LBC_23aa2e3048_0_0
1015,NMLCL001094,Layer 4 Delayed Stuttering Large Basket Cell (3),dSTUT214_L4_LBC_396684f644_0_0
1016,NMLCL001095,Layer 4 Delayed Stuttering Large Basket Cell (4),dSTUT214_L4_LBC_84318d400f_0_0
1017,NMLCL001096,Layer 4 Delayed Stuttering Large Basket Cell (5),dSTUT214_L4_LBC_aecec7aee9_0_0
1018,NMLCL001097,Layer 5 Delayed Stuttering Bipolar Cell (1),dSTUT214_L5_BP_0cbab2a2ce_0_0
1019,NMLCL001098,Layer 5 Delayed Stuttering Bipolar Cell (2),dSTUT214_L5_BP_15aa299646_0_0
1020,NMLCL001099,Layer 5 Delayed Stuttering Bipolar Cell (3),dSTUT214_L5_BP_55f9b731a1_0_0
1021,NMLCL001100,Layer 5 Delayed Stuttering Bipolar Cell (4),dSTUT214_L5_BP_60923f9e40_0_0
1022,NMLCL001101,Layer 5 Delayed Stuttering Bipolar Cell (5),dSTUT214_L5_BP_f600080385_0_0
1023,NMLCL001102,Layer 5 Delayed Stuttering Large Basket Cell (1),dSTUT214_L5_LBC_5dc27443f3_0_0
1024,NMLCL001103,Layer 5 Delayed Stuttering Large Basket Cell (2),dSTUT214_L5_LBC_6a6d472ca8_0_0
1025,NMLCL001104,Layer 5 Delayed Stuttering Large Basket Cell (3),dSTUT214_L5_LBC_82d782e650_0_0
1026,NMLCL001105,Layer 5 Delayed Stuttering Large Basket Cell (4),dSTUT214_L5_LBC_a7bdd51160_0_0
1027,NMLCL001106,Layer 5 Delayed Stuttering Large Basket Cell (5),dSTUT214_L5_LBC_bf8ea1e366_0_0
1028,NMLCL001107,Layer 5 Delayed Stuttering Nest Basket Cell (1),dSTUT214_L5_NBC_2518b7a9e0_0_0
1029,NMLCL001108,Layer 5 Delayed Stuttering Nest Basket Cell (2),dSTUT214_L5_NBC_283ce5d859_0_0
1030,NMLCL001109,Layer 5 Delayed Stuttering Nest Basket Cell (3),dSTUT214_L5_NBC_3a23cf60a6_0_0
1031,NMLCL001110,Layer 5 Delayed Stuttering Nest Basket Cell (4),dSTUT214_L5_NBC_4a41f068df_0_0
1032,NMLCL001111,Layer 5 Delayed Stuttering Nest Basket Cell (5),dSTUT214_L5_NBC_d4cc42ae25_0_0
1033,NMLCL001112,Layer 6 Delayed Stuttering Bipolar Cell (1),dSTUT214_L6_BP_82b6294190_0_0
1034,NMLCL001113,Layer 6 Delayed Stuttering Bipolar Cell (2),dSTUT214_L6_BP_871d8b9502_0_0
1035,NMLCL001114,Layer 6 Delayed Stuttering Bipolar Cell (3),dSTUT214_L6_BP_b9592b27fd_0_0
1036,NMLCL001115,Layer 6 Delayed Stuttering Bipolar Cell (4),dSTUT214_L6_BP_be00ceca27_0_0
1037,NMLCL001116,Layer 6 Delayed Stuttering Bipolar Cell (5),dSTUT214_L6_BP_c8c05ef109_0_0
1038,NMLCL001117,Layer 6 Delayed Stuttering Nest Basket Cell (1),dSTUT214_L6_NBC_1c98947546_0_0
1039,NMLCL001118,Layer 6 Delayed Stuttering Nest Basket Cell (2),dSTUT214_L6_NBC_242af4db7d_0_0
1040,NMLCL001119,Layer 6 Delayed Stuttering Nest Basket Cell (3),dSTUT214_L6_NBC_5d97f161ff_0_0
1041,NMLCL001120,Layer 6 Delayed Stuttering Nest Basket Cell (4),dSTUT214_L6_NBC_73114eff1a_0_0
1042,NMLCL001121,Layer 6 Delayed Stuttering Nest Basket Cell (5),dSTUT214_L6_NBC_750f7ba17d_0_0
1044,NMLCL001123,Fast Spiking (FS),FS
1045,NMLCL001124,Intrinsically Bursting (IB),IB
1046,NMLCL001125,Intrinsically Repetitive Bursting (IBR),IBR
1048,NMLCL001127,Regular Spiking (RS),RS
1055,NMLCL001134,Deep Axoaxonic,DeepAxAx
1056,NMLCL001135,Deep Basket,DeepBasket
1057,NMLCL001136,Deep Low Threshold Spiking (LTS) Interneuron,DeepLTSInter
1058,NMLCL001137,Superficial Layer 2/3 Fast Rhythmic Bursting (FRB) Pyramidal,L23PyrFRB_varInit
1059,NMLCL001138,Superficial Layer 2/3 Regular Spiking (RS) Pyramidal,L23PyrRS
1060,NMLCL001139,Layer 4 Spiny Stellate,L4SpinyStellate
1061,NMLCL001140,Layer 5 Tufted Intrinsic Bursting (IB) Pyramidal,L5TuftedPyrIB
1062,NMLCL001141,Layer 5 Tufted Regular Spiking (RS) Pyramidal,L5TuftedPyrRS
1063,NMLCL001142,Layer 6 Nontufted Regular Spiking (RS) Pyramidal,L6NonTuftedPyrRS
1064,NMLCL001143,Superficial Axoaxonic (Chandelier),SupAxAx
1065,NMLCL001144,Superficial Basket,SupBasket
1066,NMLCL001145,Superficial Low Threshold Spiking (LTS) Interneuron,SupLTSInter
1089,NMLCL001428,Primary visual area layer 2/3 spiny 486175203,GLIF_486557295
1090,NMLCL001430,Primary visual area layer 6a spiny 466632464,Cell_480631402
1091,NMLCL001431,Primary visual area layer 4 spiny 478586295,Cell_479427516
1092,NMLCL001432,Primary visual area layer 4 aspiny 485184849,Cell_485694403
1093,NMLCL001433,Primary visual area layer 4 spiny 469798159,Cell_473872986
1094,NMLCL001434,Primary visual area layer 4 spiny 476451456,Cell_477840124
1095,NMLCL001435,Primary visual area layer 4 spiny 479179020,Cell_480051220
1096,NMLCL001437,Primary visual area layer 5 aspiny 330080937,Cell_472912177
1097,NMLCL001438,Lateral visual area layer 4 aspiny 313862167,Cell_471086533
1098,NMLCL001439,posteromedial visual area layer 4 spiny 485912047,Cell_486511108
1099,NMLCL001440,Primary visual area layer 2/3 aspiny 469753383,Cell_478513187
1100,NMLCL001441,Primary visual area layer 5 spiny 471758398,Cell_478513445
1101,NMLCL001442,Primary visual area layer 5 aspiny 466664172,Cell_478513461
1102,NMLCL001443,Primary visual area layer 4 spiny 370351753,Cell_472442377
1103,NMLCL001444,Primary visual area layer 4 spiny 476087653,Cell_478047816
1104,NMLCL001445,Primary visual area layer 2/3 aspiny 333604946,Cell_472306616
1105,NMLCL001447,Primary visual area layer 5 aspiny 478110866,Cell_479234506
1106,NMLCL001448,Primary visual area layer 5 aspiny 478396248,Cell_479234670
1107,NMLCL001449,Primary visual area layer 5 spiny 480116737,Cell_482655070
1108,NMLCL001450,Lateral visual area layer 4 spiny 478499902,Cell_479427369
1109,NMLCL001451,Primary visual area layer 5 aspiny 464212183,Cell_472299363
1110,NMLCL001452,Primary visual area layer 2/3 aspiny 478107198,Cell_479234530
1111,NMLCL001453,Primary visual area layer 5 spiny 314831019,Cell_473863578
1112,NMLCL001454,Primary visual area layer 4 spiny 313862022,Cell_473465456
1113,NMLCL001455,Postrhinal area layer 5 aspiny 464198958,GLIF_480629475
1114,NMLCL001456,Primary visual area layer 5 aspiny 475517090,Cell_478043748
1115,NMLCL001457,Primary visual area layer 6a spiny 471789504,Cell_472430904
1116,NMLCL001458,Primary visual area layer 5 spiny 314822529,Cell_471087975
1117,NMLCL001459,Primary visual area layer 5 aspiny 313861608,Cell_471085845
1118,NMLCL001460,Primary visual area layer 4 spiny 476054887,Cell_478047737
1119,NMLCL001461,posteromedial visual area layer 5 spiny 479770916,Cell_482525264
1120,NMLCL001462,Primary visual area layer 4 spiny 386049446,Cell_472451419
1121,NMLCL001463,Primary visual area layer 4 spiny 486146717,Cell_486557284
1122,NMLCL001464,Primary visual area layer 5 aspiny 396968721,Cell_472447460
1123,NMLCL001466,Primary visual area layer 5 spiny 483061182,Cell_485510685
1124,NMLCL001467,Primary visual area layer 5 spiny 484559000,Cell_485591806
1125,NMLCL001468,Primary visual area layer 5 spiny 485909730,Cell_486509232
1126,NMLCL001469,Primary visual area layer 4 spiny 318733871,Cell_329322394
1127,NMLCL001470,Primary visual area layer 6a spiny 325941643,Cell_473871592
1128,NMLCL001472,Primary visual area layer 4 spiny 324032509,GLIF_472308324
1129,NMLCL001474,Postrhinal area layer 5 aspiny 464198958,Cell_472450023
1130,NMLCL001475,Primary visual area layer 5 spiny 485880739,Cell_486509010
1131,NMLCL001476,Primary visual area layer 5 aspiny 469801569,Cell_473465774
1132,NMLCL001477,Primary visual area layer 4 spiny 483020137,Cell_485507735
1133,NMLCL001478,Primary visual area layer 4 spiny 314642645,Cell_472299294
1134,NMLCL001479,Primary visual area layer 4 spiny 395830185,Cell_472363762
1135,NMLCL001481,Primary visual area layer 4 spiny 348592897,Cell_472912107
1136,NMLCL001482,Primary visual area layer 6a aspiny 488504814,Cell_489931963
1137,NMLCL001483,Primary visual area layer 5 aspiny 323475862,Cell_478513459
1138,NMLCL001484,Anterolateral visual area layer 4 aspiny 321923685,Cell_478513224
1139,NMLCL001485,Primary visual area layer 4 spiny 470098860,GLIF_472451425
1140,NMLCL001488,Primary visual area layer 4 spiny 324025371,Cell_472434498
1141,NMLCL001489,Primary visual area layer 2/3 sparsely spiny 324266189,Cell_480629276
1142,NMLCL001491,Postrhinal area layer 5 aspiny 323834998,GLIF_472455459
1143,NMLCL001492,Primary visual area layer 5 spiny 475744706,Cell_478045347
1144,NMLCL001493,Primary visual area layer 2/3 aspiny 464188580,Cell_472421285
1145,NMLCL001494,Primary visual area layer 5 aspiny 484742372,Cell_485611914
1146,NMLCL001495,Primary visual area layer 5 spiny 478888052,Cell_479694721
1147,NMLCL001496,Primary visual area layer 4 spiny 487601493,Cell_488461970
1148,NMLCL001497,Primary visual area layer 5 spiny 354190013,Cell_472306460
1149,NMLCL001498,Primary visual area layer 6a spiny 471786879,Cell_480632594
1150,NMLCL001499,Primary visual area layer 2/3 aspiny 327962063,Cell_472352327
1151,NMLCL001500,posteromedial visual area layer 4 spiny 321906005,Cell_473834758
1152,NMLCL001501,Primary visual area layer 5 spiny 485574832,Cell_486052412
1153,NMLCL001502,Primary visual area layer 4 spiny 320207387,Cell_329321704
1154,NMLCL001503,Primary visual area layer 6a aspiny 313862306,Cell_472440759
1155,NMLCL001504,Primary visual area layer 4 spiny 479704527,Cell_483108201
1156,NMLCL001505,Postrhinal area layer 5 aspiny 464198958,GLIF_480629471
1157,NMLCL001506,Primary visual area layer 6a spiny 471819401,Cell_478513398
1158,NMLCL001507,Primary visual area layer 4 spiny 476457450,Cell_477876583
1159,NMLCL001508,Primary visual area layer 4 spiny 479728896,Cell_482525598
1160,NMLCL001509,Primary visual area layer 5 aspiny 318556138,GLIF_480633674
1161,NMLCL001510,Primary visual area layer 5 spiny 487664663,Cell_488462820
1162,NMLCL001512,Postrhinal area layer 5 aspiny 323834998,Cell_472455509
1163,NMLCL001513,Primary visual area layer 2/3 aspiny 324493977,Cell_472304676
1164,NMLCL001514,Primary visual area layer 4 spiny 314900022,Cell_473862845
1165,NMLCL001515,Primary visual area layer 4 aspiny 318331342,Cell_473862421
1166,NMLCL001516,Primary visual area layer 6a spiny 471410185,Cell_478513396
1167,NMLCL001517,Primary visual area layer 5 aspiny 321023397,Cell_496930338
1168,NMLCL001519,Primary visual area layer 5 spiny 486111903,Cell_486556811
1169,NMLCL001521,Primary visual area layer 4 spiny 422738880,Cell_480633088
1170,NMLCL001522,Primary visual area layer 2/3 spiny 480124551,Cell_482657381
1171,NMLCL001524,Primary visual area layer 5 sparsely spiny 324466858,Cell_473835796
1172,NMLCL001525,Primary visual area layer 5 spiny 314804042,Cell_473863510
1173,NMLCL001526,Primary visual area layer 4 spiny 397351623,Cell_472306544
1174,NMLCL001527,Primary visual area layer 4 spiny 476616076,Cell_478810017
1175,NMLCL001530,Primary visual area layer 5 spiny 468120757,Cell_473871773
1176,NMLCL001531,Primary visual area layer 6a aspiny 466245544,Cell_471081668
1177,NMLCL001532,Primary visual area layer 4 aspiny 474626527,Cell_477494382
1178,NMLCL001533,Primary visual area layer 4 spiny 320668879,Cell_472300877
1179,NMLCL001534,Primary visual area layer 4 aspiny 471077468,Cell_478513411
1180,NMLCL001535,Primary visual area layer 2/3 spiny 318808427,Cell_473863035
1181,NMLCL001537,Primary visual area layer 2/3 aspiny 473540161,Cell_476637699
1182,NMLCL001538,Primary visual area layer 5 aspiny 467782778,Cell_478513451
1183,NMLCL001539,Primary visual area layer 4 aspiny 486783119,Cell_487245869
1184,NMLCL001540,Primary visual area layer 5 aspiny 328031983,GLIF_473875489
1185,NMLCL001541,Primary visual area layer 2/3 spiny 382982932,Cell_473862496
1186,NMLCL001542,Primary visual area layer 5 spiny 471767045,Cell_478513443
1205,NMLCL001594,Visual Cortex Layer 2/3 Pyramidal Cell,L23_NoHotSpot
1217,NMLCL001650,CT,CT
1218,NMLCL001657,SOM,SOM
1219,NMLCL001660,PT,PT
1220,NMLCL001663,IT,IT
1221,NMLCL001664,PV,PV
